"fecha","instrumento","cupon","fecha_vencimiento","plazo_residual","rend_pe_10a","rend_ust_plazo","spread_pb","ytm","precio","dur_mod","convexidad"
2022-05-04,"SB2028",6.35,2028-08-12,6.2752,7.94,2.9555,501,7.9655,93.5527,4.9485,30.2086
2022-05-05,"SB2028",6.35,2028-08-12,6.2724,8.16,3.0482,511,8.1582,92.6863,4.9349,30.0753
2022-05-06,"SB2028",6.35,2028-08-12,6.2697,8.41,3.1044,529,8.3944,91.634,4.9187,29.9185
2022-05-09,"SB2028",6.35,2028-08-12,6.2615,8.4,3.0068,535,8.3568,91.8657,4.913,29.8578
2022-05-10,"SB2028",6.35,2028-08-12,6.2587,8.24,2.9603,525,8.2103,92.5499,4.9187,29.9108
2022-05-11,"SB2028",6.35,2028-08-12,6.256,8.16,2.9214,525,8.1714,92.7477,4.9183,29.905
2022-05-12,"SB2028",6.35,2028-08-12,6.2533,8.06,2.8413,522,8.0613,93.2717,4.922,29.938
2022-05-13,"SB2028",6.35,2028-08-12,6.2505,8,2.9275,507,7.9975,93.5853,4.923,29.9457
2022-05-16,"SB2028",6.35,2028-08-12,6.2423,7.91,2.8673,503,7.8973,94.1084,4.9208,29.9189
2022-05-17,"SB2028",6.35,2028-08-12,6.2396,7.99,2.9848,501,7.9948,93.6783,4.9126,29.8386
2022-05-18,"SB2028",6.35,2028-08-12,6.2368,8,2.9024,511,8.0124,93.6176,4.909,29.8019
2022-05-19,"SB2028",6.35,2028-08-12,6.2341,7.93,2.8585,509,7.9485,93.9316,4.91,29.8095
2022-05-20,"SB2028",6.35,2028-08-12,6.2313,7.88,2.8123,510,7.9123,94.1188,4.9094,29.8021
2022-05-23,"SB2028",6.35,2028-08-12,6.2231,7.86,2.8922,500,7.8922,94.2715,4.9027,29.7317
2022-05-24,"SB2028",6.35,2028-08-12,6.2204,7.73,2.7844,497,7.7544,94.931,4.9079,29.7794
2022-05-25,"SB2028",6.35,2028-08-12,6.2177,7.58,2.7404,483,7.5704,95.8124,4.9157,29.8521
2022-05-26,"SB2028",6.35,2028-08-12,6.2149,7.5,2.7304,475,7.4804,96.2571,4.9182,29.8738
2022-05-27,"SB2028",6.35,2028-08-12,6.2122,7.48,2.7403,474,7.4803,96.2768,4.9156,29.8466
2022-05-31,"SB2028",6.35,2028-08-12,6.2012,7.64,2.846,479,7.636,95.6217,4.8962,29.6537
2022-06-01,"SB2028",6.35,2028-08-12,6.1985,7.63,2.964,469,7.654,95.5574,4.8925,29.6169
2022-06-02,"SB2028",6.35,2028-08-12,6.1958,7.7,2.9379,478,7.7179,95.2787,4.8862,29.5553
2022-06-03,"SB2028",6.35,2028-08-12,6.193,7.73,2.9739,477,7.7439,95.1779,4.8821,29.5143
2022-06-06,"SB2028",6.35,2028-08-12,6.1848,7.85,3.0537,481,7.8637,94.683,4.8674,29.369
2022-06-07,"SB2028",6.35,2028-08-12,6.1821,7.77,3.0077,479,7.7977,95.0075,4.8685,29.3775
2022-06-08,"SB2028",6.35,2028-08-12,6.1793,7.83,3.0477,480,7.8477,94.7968,4.863,29.3238
2022-06-09,"SB2028",6.35,2028-08-12,6.1766,7.85,3.0759,481,7.8859,94.641,4.8582,29.2765
2022-06-10,"SB2028",6.35,2028-08-12,6.1739,7.92,3.2441,477,8.0141,94.0738,4.8483,29.1811
2022-06-13,"SB2028",6.35,2028-08-12,6.1656,8.08,3.5425,465,8.1925,93.3261,4.8303,29.0057
2022-06-14,"SB2028",6.35,2028-08-12,6.1629,8.12,3.6042,463,8.2342,93.159,4.8253,28.9569
2022-06-15,"SB2028",6.35,2028-08-12,6.1602,8.05,3.3858,472,8.1058,93.7588,4.83,28.9985
2022-06-16,"SB2028",6.35,2028-08-12,6.1574,7.92,3.3558,464,7.9958,94.2788,4.8336,29.0303
2022-06-17,"SB2028",6.35,2028-08-12,6.1547,7.88,3.34,463,7.97,94.4167,4.8324,29.0173
2022-06-21,"SB2028",6.35,2028-08-12,6.1437,7.85,3.3857,454,7.9257,94.6995,4.8244,28.934
2022-06-22,"SB2028",6.35,2028-08-12,6.141,7.88,3.2314,472,7.9514,94.6024,4.8203,28.8938
2022-06-23,"SB2028",6.35,2028-08-12,6.1383,7.78,3.1514,469,7.8414,95.1259,4.8239,28.9254
2022-06-24,"SB2028",6.35,2028-08-12,6.1355,7.83,3.1857,470,7.8857,94.943,4.8187,28.8752
2022-06-27,"SB2028",6.35,2028-08-12,6.1273,7.85,3.2569,465,7.9069,94.9063,4.8096,28.7842
2022-06-28,"SB2028",6.35,2028-08-12,6.1246,7.84,3.2612,464,7.9012,94.9523,4.8073,28.7605
2022-06-30,"SB2028",6.35,2028-08-12,6.1191,7.858,3.0268,487.8,7.9048,94.9765,4.8019,28.7055
2022-07-01,"SB2028",6.35,2028-08-12,6.1164,7.82,2.9023,494,7.8423,95.2819,4.8028,28.7118
2022-07-05,"SB2028",6.35,2028-08-12,6.1054,7.8,2.8476,498,7.8276,95.4294,4.793,28.6133
2022-07-06,"SB2028",6.35,2028-08-12,6.1027,7.7,2.9765,477,7.7465,95.8212,4.795,28.6293
2022-07-07,"SB2028",6.35,2028-08-12,6.0999,7.92,3.061,491,7.971,94.817,4.7797,28.4853
2022-07-08,"SB2028",6.35,2028-08-12,6.0972,8.1,3.1465,501,8.1565,94.0017,4.7666,28.362
2022-07-11,"SB2028",6.35,2028-08-12,6.089,8.18,3.0554,519,8.2454,93.6662,4.7537,28.2368
2022-07-12,"SB2028",6.35,2028-08-12,6.0862,8.42,3.01,546,8.47,92.694,4.7384,28.0939
2022-07-13,"SB2028",6.35,2028-08-12,6.0835,8.39,3.0092,548,8.4892,92.631,4.7347,28.0579
2022-07-14,"SB2028",6.35,2028-08-12,6.0808,8.45,3.0546,549,8.5446,92.4095,4.7289,28.003
2022-07-15,"SB2028",6.35,2028-08-12,6.078,8.44,3.0392,551,8.5492,92.4104,4.7261,27.9746
2022-07-18,"SB2028",6.35,2028-08-12,6.0698,8.49,3.0547,553,8.5847,92.3196,4.7162,27.8781
2022-07-19,"SB2028",6.35,2028-08-12,6.0671,8.57,3.124,556,8.684,91.9097,4.708,27.8009
2022-07-20,"SB2028",6.35,2028-08-12,6.0643,8.55,3.164,551,8.674,91.9742,4.7059,27.7801
2022-07-21,"SB2028",6.35,2028-08-12,6.0616,8.49,2.9947,558,8.5747,92.4267,4.7089,27.8052
2022-07-22,"SB2028",6.35,2028-08-12,6.0589,8.34,2.8594,557,8.4294,93.0827,4.7144,27.854
2022-07-25,"SB2028",6.35,2028-08-12,6.0507,8.19,2.89,538,8.27,93.848,4.7155,27.8579
2022-07-26,"SB2028",6.35,2028-08-12,6.0479,8.19,2.8848,538,8.2648,93.892,4.7132,27.8345
2022-07-27,"SB2028",6.35,2028-08-12,6.0452,8.24,2.8252,546,8.2852,93.8224,4.7094,27.798
2022-08-01,"SB2028",6.35,2028-08-12,6.0315,8,2.6497,540,8.0497,94.9729,4.7095,27.7885
2022-08-02,"SB2028",6.35,2028-08-12,6.0287,8,2.8346,525,8.0846,94.8376,4.7049,27.7446
2022-08-03,"SB2028",6.35,2028-08-12,6.026,8.01,2.8343,528,8.1143,94.7255,4.7006,27.7034
2022-08-04,"SB2028",6.35,2028-08-12,6.0233,7.89,2.7447,521,7.9547,95.4603,4.7069,27.7589
2022-08-05,"SB2028",6.35,2028-08-12,6.0205,7.98,2.9394,515,8.0894,94.8779,4.6967,27.6641
2022-08-08,"SB2028",6.35,2028-08-12,6.0123,7.9,2.8796,513,8.0096,95.2956,4.6933,27.6268
2022-08-09,"SB2028",6.35,2028-08-12,6.0096,7.91,2.9296,511,8.0396,95.1821,4.689,27.5856
2022-08-10,"SB2028",6.35,2028-08-12,6.0068,7.83,2.8948,505,7.9448,95.6271,4.6916,27.6079
2022-08-11,"SB2028",6.35,2028-08-12,6.0041,7.86,2.9599,499,7.9499,95.6243,4.6887,27.5793
2022-08-12,"SB2028",6.35,2028-08-12,6.0014,7.82,2.945,498,7.925,92.5817,4.8482,28.5113
2022-08-15,"SB2028",6.35,2028-08-12,5.9932,7.74,2.8852,495,7.8352,93.0445,4.8448,28.474
2022-08-16,"SB2028",6.35,2028-08-12,5.9904,7.75,2.9252,493,7.8552,92.9737,4.8412,28.4376
2022-08-17,"SB2028",6.35,2028-08-12,5.9877,7.8,3.0153,491,7.9253,92.6787,4.8351,28.3773
2022-08-18,"SB2028",6.35,2028-08-12,5.9849,7.79,2.9954,491,7.9054,92.7877,4.8334,28.3601
2022-08-19,"SB2028",6.35,2028-08-12,5.9822,7.87,3.0854,489,7.9754,92.4939,4.8273,28.3
2022-08-22,"SB2028",6.35,2028-08-12,5.974,7.98,3.1457,495,8.0957,92.0191,4.8134,28.1629
2022-08-23,"SB2028",6.35,2028-08-12,5.9713,7.98,3.1606,493,8.0906,92.0616,4.811,28.1388
2022-08-24,"SB2028",6.35,2028-08-12,5.9685,8.01,3.2,490,8.1,92.0398,4.8079,28.1077
2022-08-25,"SB2028",6.35,2028-08-12,5.9658,7.94,3.1307,491,8.0407,92.3227,4.8082,28.1093
2022-08-26,"SB2028",6.35,2028-08-12,5.963,7.96,3.1711,492,8.0911,92.1192,4.8031,28.0588
2022-08-29,"SB2028",6.35,2028-08-12,5.9548,7.99,3.2414,487,8.1114,92.0898,4.7942,27.9697
2022-08-31,"SB2028",6.35,2028-08-12,5.9493,7.982,3.2763,483.2,8.1083,92.1435,4.7891,27.9182
2022-09-01,"SB2028",6.35,2028-08-12,5.9466,8.16,3.3758,490,8.2758,91.4281,4.7781,27.813
2022-09-02,"SB2028",6.35,2028-08-12,5.9439,8.13,3.2953,493,8.2253,91.6694,4.778,27.8103
2022-09-06,"SB2028",6.35,2028-08-12,5.9329,8.28,3.4207,495,8.3707,91.117,4.7602,27.6368
2022-09-07,"SB2028",6.35,2028-08-12,5.9302,8.27,3.3607,500,8.3607,91.1807,4.7581,27.6152
2022-09-08,"SB2028",6.35,2028-08-12,5.9274,8.26,3.3807,497,8.3507,91.2445,4.756,27.5936
2022-09-09,"SB2028",6.35,2028-08-12,5.9247,8.15,3.4361,482,8.2561,91.6764,4.758,27.6115
2022-09-12,"SB2028",6.35,2028-08-12,5.9165,8.08,3.4608,471,8.1708,92.1099,4.7544,27.5724
2022-09-13,"SB2028",6.35,2028-08-12,5.9138,8.12,3.5572,470,8.2572,91.7532,4.7475,27.506
2022-09-14,"SB2028",6.35,2028-08-12,5.911,8.17,3.5636,476,8.3236,91.4849,4.7415,27.4489
2022-09-15,"SB2028",6.35,2028-08-12,5.9083,8.19,3.6282,474,8.3682,91.312,4.7367,27.402
2022-09-16,"SB2028",6.35,2028-08-12,5.9055,8.19,3.5928,474,8.3328,91.4856,4.7358,27.3923
2022-09-19,"SB2028",6.35,2028-08-12,5.8973,8.19,3.6586,470,8.3586,91.4355,4.7267,27.3019
2022-09-20,"SB2028",6.35,2028-08-12,5.8946,8.28,3.7232,471,8.4332,91.1346,4.7203,27.2414
2022-09-21,"SB2028",6.35,2028-08-12,5.8919,8.24,3.6999,473,8.4299,91.1693,4.7179,27.2169
2022-09-22,"SB2028",6.35,2028-08-12,5.8891,8.28,3.8789,458,8.4589,91.0653,4.7138,27.1774
2022-09-23,"SB2028",6.35,2028-08-12,5.8864,8.35,3.9112,466,8.5712,90.6053,4.7056,27.0997
2022-09-26,"SB2028",6.35,2028-08-12,5.8782,8.48,4.1105,460,8.7105,90.0771,4.6908,26.958
2022-09-27,"SB2028",6.35,2028-08-12,5.8754,8.55,4.1794,458,8.7594,89.892,4.6858,26.9098
2022-09-28,"SB2028",6.35,2028-08-12,5.8727,8.64,3.8807,492,8.8007,89.7391,4.6811,26.865
2022-09-29,"SB2028",6.35,2028-08-12,5.87,8.76,3.9409,500,8.9409,89.1742,4.6716,26.7752
2022-09-30,"SB2028",6.35,2028-08-12,5.8672,8.8,4.021,497,8.991,88.9871,4.6665,26.7266
2022-10-03,"SB2028",6.35,2028-08-12,5.859,8.7,3.8528,503,8.8828,89.5018,4.664,26.6988
2022-10-04,"SB2028",6.35,2028-08-12,5.8563,8.68,3.7929,506,8.8529,89.6477,4.6628,26.6867
2022-10-06,"SB2028",6.35,2028-08-12,5.8508,8.68,4.0075,485,8.8575,89.6712,4.6573,26.6332
2022-10-07,"SB2028",6.35,2028-08-12,5.848,8.62,4.0934,473,8.8234,89.835,4.6564,26.623
2022-10-11,"SB2028",6.35,2028-08-12,5.8371,8.7,4.1065,477,8.8765,89.6983,4.6433,26.4964
2022-10-12,"SB2028",6.35,2028-08-12,5.8344,8.77,4.0825,486,8.9425,89.4456,4.6374,26.441
2022-10-13,"SB2028",6.35,2028-08-12,5.8316,8.76,4.1684,479,8.9584,89.4008,4.634,26.4083
2022-10-14,"SB2028",6.35,2028-08-12,5.8289,8.77,4.2086,477,8.9786,89.339,4.6304,26.3737
2022-10-17,"SB2028",6.35,2028-08-12,5.8207,8.69,4.2031,467,8.8731,89.8407,4.6277,26.3446
2022-10-18,"SB2028",6.35,2028-08-12,5.8179,8.61,4.1732,460,8.7732,90.2783,4.63,26.364
2022-10-19,"SB2028",6.35,2028-08-12,5.8152,8.65,4.3133,451,8.8233,90.0904,4.6249,26.3159
2022-10-20,"SB2028",6.35,2028-08-12,5.8125,8.67,4.4134,443,8.8434,90.0279,4.6213,26.2814
2022-10-21,"SB2028",6.35,2028-08-12,5.8097,8.64,4.3157,443,8.7457,90.4569,4.6235,26.2997
2022-10-24,"SB2028",6.35,2028-08-12,5.8015,8.68,4.34,443,8.77,90.4192,4.6144,26.2124
2022-10-25,"SB2028",6.35,2028-08-12,5.7988,8.62,4.218,452,8.738,90.5737,4.6134,26.2012
2022-10-26,"SB2028",6.35,2028-08-12,5.796,8.55,4.1682,451,8.6782,90.8455,4.6137,26.2025
2022-10-27,"SB2028",6.35,2028-08-12,5.7933,8.49,4.0583,453,8.5883,91.2442,4.6155,26.2172
2022-10-28,"SB2028",6.35,2028-08-12,5.7906,8.51,4.1544,449,8.6444,91.0292,4.6101,26.1667
2022-10-31,"SB2028",6.35,2028-08-12,5.7823,8.41,4.2348,431,8.5448,91.5114,4.6071,26.1347
2022-11-02,"SB2028",6.35,2028-08-12,5.7769,8.23,4.2612,413,8.3912,92.2034,4.6094,26.1522
2022-11-03,"SB2028",6.35,2028-08-12,5.7741,8.24,4.3213,410,8.4213,92.0963,4.6053,26.1133
2022-11-04,"SB2028",6.35,2028-08-12,5.7714,8.13,4.303,396,8.263,92.7912,4.6105,26.1583
2022-11-07,"SB2028",6.35,2028-08-12,5.7632,7.94,4.3595,372,8.0795,93.6414,4.6116,26.1633
2022-11-08,"SB2028",6.35,2028-08-12,5.7604,7.74,4.2758,360,7.8758,94.5461,4.6189,26.2283
2022-11-09,"SB2028",6.35,2028-08-12,5.7577,7.71,4.2435,359,7.8335,94.751,4.6183,26.2216
2022-11-10,"SB2028",6.35,2028-08-12,5.755,7.53,3.9274,371,7.6374,95.6336,4.6253,26.2832
2022-11-14,"SB2028",6.35,2028-08-12,5.744,7.73,3.9814,385,7.8314,94.8598,4.6053,26.0946
2022-11-15,"SB2028",6.35,2028-08-12,5.7413,7.87,3.9115,407,7.9815,94.2272,4.5953,26.0028
2022-11-16,"SB2028",6.35,2028-08-12,5.7385,7.94,3.8078,427,8.0778,93.8313,4.588,25.9348
2022-11-17,"SB2028",6.35,2028-08-12,5.7358,8,3.9079,423,8.1379,93.5936,4.5824,25.8829
2022-11-18,"SB2028",6.35,2028-08-12,5.7331,8.03,3.9643,421,8.1743,93.458,4.578,25.8415
2022-11-21,"SB2028",6.35,2028-08-12,5.7248,7.95,3.9591,412,8.0791,93.9276,4.5747,25.8073
2022-11-22,"SB2028",6.35,2028-08-12,5.7221,7.88,3.9047,412,8.0247,94.182,4.5748,25.8059
2022-11-23,"SB2028",6.35,2028-08-12,5.7194,7.89,3.8548,418,8.0348,94.1588,4.5716,25.7761
2022-11-25,"SB2028",6.35,2028-08-12,5.7139,7.8,3.825,412,7.945,94.5867,4.5707,25.7648
2022-11-28,"SB2028",6.35,2028-08-12,5.7057,7.77,3.8518,408,7.9318,94.7045,4.5635,25.6946
2022-11-29,"SB2028",6.35,2028-08-12,5.7029,7.73,3.8954,398,7.8754,94.9686,4.5636,25.694
2022-11-30,"SB2028",6.35,2028-08-12,5.7002,7.63,3.799,395,7.749,95.5383,4.5671,25.7238
2022-12-01,"SB2028",6.35,2028-08-12,5.6975,7.6,3.6591,407,7.7291,95.6451,4.5654,25.7072
2022-12-02,"SB2028",6.35,2028-08-12,5.6947,7.64,3.6492,413,7.7792,95.4466,4.5604,25.66
2022-12-05,"SB2028",6.35,2028-08-12,5.6865,7.66,3.7725,406,7.8325,95.2747,4.5499,25.561
2022-12-06,"SB2028",6.35,2028-08-12,5.6838,7.6,3.6992,409,7.7892,95.4827,4.5493,25.5545
2022-12-07,"SB2028",6.35,2028-08-12,5.681,7.8,3.5928,438,7.9728,94.7098,4.5378,25.4497
2022-12-13,"SB2028",6.35,2028-08-12,5.6646,7.72,3.6401,421,7.8501,95.3595,4.528,25.3519
2022-12-14,"SB2028",6.35,2028-08-12,5.6619,7.79,3.6235,430,7.9235,95.0635,4.5218,25.2952
2022-12-15,"SB2028",6.35,2028-08-12,5.6591,7.82,3.6002,438,7.9802,94.8401,4.5164,25.2457
2022-12-16,"SB2028",6.35,2028-08-12,5.6564,7.96,3.6002,448,8.0802,94.4338,4.5089,25.1777
2022-12-19,"SB2028",6.35,2028-08-12,5.6482,8.07,3.6903,450,8.1903,94.0283,4.4957,25.0556
2022-12-20,"SB2028",6.35,2028-08-12,5.6454,8.06,3.7868,437,8.1568,94.1907,4.4947,25.045
2022-12-21,"SB2028",6.35,2028-08-12,5.6427,8,3.7768,432,8.0968,94.4656,4.4949,25.0458
2022-12-22,"SB2028",6.35,2028-08-12,5.64,7.97,3.7836,430,8.0836,94.5421,4.4929,25.0265
2022-12-23,"SB2028",6.35,2028-08-12,5.6372,7.97,3.8504,422,8.0704,94.6185,4.4909,25.0072
2022-12-27,"SB2028",6.35,2028-08-12,5.6263,7.93,3.9369,409,8.0269,94.8856,4.4825,24.9262
2022-12-28,"SB2028",6.35,2028-08-12,5.6235,7.97,3.97,409,8.06,94.7654,4.4783,24.8873
2022-12-29,"SB2028",6.35,2028-08-12,5.6208,7.98,3.9307,415,8.0807,94.6981,4.4747,24.8537
2022-12-30,"SB2028",6.35,2028-08-12,5.6181,7.98,3.9807,410,8.0807,94.7185,4.472,24.8288
2023-01-03,"SB2028",6.35,2028-08-12,5.6071,8.01,3.9248,422,8.1448,94.5301,4.4584,24.7027
2023-01-04,"SB2028",6.35,2028-08-12,5.6044,8,3.8319,431,8.1419,94.5632,4.4559,24.6792
2023-01-05,"SB2028",6.35,2028-08-12,5.6016,7.99,3.8759,428,8.1559,94.5247,4.4526,24.6486
2023-01-06,"SB2028",6.35,2028-08-12,5.5989,7.91,3.672,436,8.032,95.0684,4.456,24.6761
2023-01-09,"SB2028",6.35,2028-08-12,5.5907,7.67,3.6423,414,7.7823,96.1941,4.4601,24.7072
2023-01-10,"SB2028",6.35,2028-08-12,5.588,7.78,3.7053,417,7.8753,95.8163,4.453,24.6432
2023-01-11,"SB2028",6.35,2028-08-12,5.5852,7.78,3.6454,424,7.8854,95.7936,4.4499,24.6143
2023-01-12,"SB2028",6.35,2028-08-12,5.5825,7.77,3.5154,434,7.8554,95.9415,4.4487,24.6022
2023-01-13,"SB2028",6.35,2028-08-12,5.5797,7.94,3.5855,445,8.0355,95.1973,4.4374,24.5019
2023-01-17,"SB2028",6.35,2028-08-12,5.5688,8.04,3.5915,451,8.1015,95.0018,4.4237,24.376
2023-01-18,"SB2028",6.35,2028-08-12,5.5661,8,3.4215,463,8.0515,95.2326,4.4234,24.3723
2023-01-19,"SB2028",6.35,2028-08-12,5.5633,8.03,3.4659,464,8.1059,95.0244,4.4182,24.3251
2023-01-20,"SB2028",6.35,2028-08-12,5.5606,7.98,3.546,450,8.046,95.297,4.4184,24.3255
2023-01-23,"SB2028",6.35,2028-08-12,5.5524,7.96,3.5962,444,8.0362,95.4,4.411,24.2561
2023-01-24,"SB2028",6.35,2028-08-12,5.5496,8.09,3.5635,463,8.1935,94.7617,4.4008,24.1664
2023-01-30,"SB2028",6.35,2028-08-12,5.5332,8.05,3.664,450,8.164,95.0096,4.3865,24.0323
2023-01-31,"SB2028",6.35,2028-08-12,5.5305,8.09,3.6194,457,8.1894,94.9248,4.3826,23.9975
2023-02-01,"SB2028",6.35,2028-08-12,5.5277,7.95,3.4668,456,8.0268,95.6248,4.3878,24.0402
2023-02-02,"SB2028",6.35,2028-08-12,5.525,7.8,3.4769,440,7.8769,96.2768,4.3923,24.0775
2023-02-03,"SB2028",6.35,2028-08-12,5.5222,7.8,3.6543,427,7.9243,96.0968,4.3874,24.0336
2023-02-06,"SB2028",6.35,2028-08-12,5.514,7.84,3.7894,421,7.9994,95.8425,4.3759,23.9297
2023-02-07,"SB2028",6.35,2028-08-12,5.5113,7.84,3.8321,417,8.0021,95.852,4.3732,23.9043
2023-02-08,"SB2028",6.35,2028-08-12,5.5086,7.88,3.8022,425,8.0522,95.6629,4.3681,23.8596
2023-02-09,"SB2028",6.35,2028-08-12,5.5058,7.87,3.8498,420,8.0498,95.6938,4.3656,23.8363
2023-02-10,"SB2028",6.35,2028-08-12,5.5031,7.766,3.9124,402.6,7.9384,96.181,4.3683,23.8576
2023-02-15,"SB2028",6.35,2028-08-12,5.4894,7.88,4.0155,407,8.0855,92.4919,4.4977,24.4899
2023-02-16,"SB2028",6.35,2028-08-12,5.4867,7.94,4.0405,408,8.1205,92.3666,4.4936,24.4516
2023-02-17,"SB2028",6.35,2028-08-12,5.4839,7.86,4.0106,404,8.0506,92.6772,4.494,24.4535
2023-02-21,"SB2028",6.35,2028-08-12,5.473,7.88,4.1411,393,8.0711,92.6724,4.4826,24.3461
2023-02-22,"SB2028",6.35,2028-08-12,5.4702,7.83,4.1159,390,8.0159,92.922,4.4823,24.3423
2023-02-23,"SB2028",6.35,2028-08-12,5.4675,7.86,4.0736,398,8.0536,92.785,4.478,24.3031
2023-02-24,"SB2028",6.35,2028-08-12,5.4648,8.07,4.1691,412,8.2891,91.8334,4.4654,24.1887
2023-02-27,"SB2028",6.35,2028-08-12,5.4565,7.99,4.1495,407,8.2195,92.1804,4.4605,24.1409
2023-02-28,"SB2028",6.35,2028-08-12,5.4538,8,4.155,408,8.235,92.1367,4.4572,24.1103
2023-03-01,"SB2028",6.35,2028-08-12,5.4511,7.96,4.2474,395,8.1974,92.3116,4.4562,24.0998
2023-03-02,"SB2028",6.35,2028-08-12,5.4483,8.07,4.3021,399,8.2921,91.9438,4.4495,24.0393
2023-03-03,"SB2028",6.35,2028-08-12,5.4456,8.07,4.2355,410,8.3355,91.7869,4.445,23.9983
2023-03-06,"SB2028",6.35,2028-08-12,5.4374,8.07,4.2459,409,8.3359,91.8466,4.4371,23.9243
2023-03-07,"SB2028",6.35,2028-08-12,5.4346,8.05,4.2796,408,8.3596,91.771,4.4335,23.8909
2023-03-08,"SB2028",6.35,2028-08-12,5.4319,8.054,4.3076,407.4,8.3816,91.702,4.4299,23.858
2023-03-09,"SB2028",6.35,2028-08-12,5.4292,8,4.1943,407,8.2643,92.2007,4.4323,23.8775
2023-03-10,"SB2028",6.35,2028-08-12,5.4264,7.87,3.9387,417,8.1087,92.8593,4.4362,23.9114
2023-03-13,"SB2028",6.35,2028-08-12,5.4182,7.77,3.6737,422,7.8937,93.8096,4.4374,23.9182
2023-03-14,"SB2028",6.35,2028-08-12,5.4155,7.78,3.7717,414,7.9117,93.7548,4.434,23.8869
2023-03-15,"SB2028",6.35,2028-08-12,5.4127,7.62,3.5859,411,7.6959,94.6768,4.4405,23.9432
2023-03-16,"SB2028",6.35,2028-08-12,5.41,7.7,3.7098,414,7.8498,94.0523,4.4314,23.8608
2023-03-17,"SB2028",6.35,2028-08-12,5.4073,7.57,3.442,418,7.622,95.0267,4.4384,23.9215
2023-03-20,"SB2028",6.35,2028-08-12,5.399,7.55,3.558,408,7.638,95.0179,4.4298,23.8416
2023-03-21,"SB2028",6.35,2028-08-12,5.3963,7.57,3.7201,398,7.7001,94.7766,4.4245,23.7938
2023-03-22,"SB2028",6.35,2028-08-12,5.3936,7.55,3.538,407,7.608,95.183,4.4258,23.8035
2023-03-23,"SB2028",6.35,2028-08-12,5.3908,7.42,3.39,404,7.43,95.9558,4.4306,23.8454
2023-03-24,"SB2028",6.35,2028-08-12,5.3881,7.42,3.4081,404,7.4481,95.8982,4.4272,23.814
2023-03-27,"SB2028",6.35,2028-08-12,5.3799,7.47,3.5862,394,7.5262,95.6252,4.416,23.7111
2023-03-28,"SB2028",6.35,2028-08-12,5.3771,7.47,3.6243,392,7.5443,95.568,4.4126,23.6797
2023-03-29,"SB2028",6.35,2028-08-12,5.3744,7.48,3.6606,391,7.5706,95.4766,4.4089,23.6454
2023-03-30,"SB2028",6.35,2028-08-12,5.3717,7.46,3.6507,391,7.5607,95.5378,4.4067,23.6246
2023-03-31,"SB2028",6.35,2028-08-12,5.3689,7.51,3.5908,403,7.6208,95.3048,4.4015,23.5778
2023-04-03,"SB2028",6.35,2028-08-12,5.3607,7.53,3.5128,410,7.6128,95.3969,4.3939,23.5074
2023-04-04,"SB2028",6.35,2028-08-12,5.358,7.48,3.3882,413,7.5182,95.8137,4.3953,23.5178
2023-04-05,"SB2028",6.35,2028-08-12,5.3552,7.45,3.3564,415,7.5064,95.8826,4.3931,23.4977
2023-04-10,"SB2028",6.35,2028-08-12,5.3415,7.5,3.5115,409,7.6015,95.5809,4.3759,23.3407
2023-04-11,"SB2028",6.35,2028-08-12,5.3388,7.51,3.5298,408,7.6098,95.5655,4.3729,23.3133
2023-04-12,"SB2028",6.35,2028-08-12,5.3361,7.48,3.455,407,7.525,95.9404,4.3739,23.3201
2023-04-13,"SB2028",6.35,2028-08-12,5.3333,7.48,3.505,403,7.535,95.9177,4.3708,23.2921
2023-04-14,"SB2028",6.35,2028-08-12,5.3306,7.52,3.5934,400,7.5934,95.6928,4.3657,23.2464
2023-04-17,"SB2028",6.35,2028-08-12,5.3224,7.57,3.6819,397,7.6519,95.5074,4.3554,23.1522
2023-04-24,"SB2028",6.35,2028-08-12,5.3032,7.45,3.5939,393,7.5239,96.1778,4.3422,23.0292
2023-04-25,"SB2028",6.35,2028-08-12,5.3005,7.41,3.4285,401,7.4385,96.5547,4.3432,23.036
2023-04-26,"SB2028",6.35,2028-08-12,5.2977,7.43,3.4585,400,7.4585,96.4902,4.3397,23.0045
2023-04-27,"SB2028",6.35,2028-08-12,5.295,7.49,3.5956,396,7.5556,96.1043,4.333,22.9453
2023-04-28,"SB2028",6.35,2028-08-12,5.2923,7.49,3.5071,405,7.5571,96.1175,4.3303,22.9206
2023-05-02,"SB2028",6.35,2028-08-12,5.2813,7.51,3.4572,407,7.5272,96.3199,4.321,22.835
2023-05-03,"SB2028",6.35,2028-08-12,5.2786,7.44,3.37,406,7.43,96.7448,4.3224,22.8459
2023-05-04,"SB2028",6.35,2028-08-12,5.2758,7.43,3.2941,406,7.3541,97.0819,4.3229,22.849
2023-05-05,"SB2028",6.35,2028-08-12,5.2731,7.33,3.41,389,7.3,97.3285,4.3225,22.8444
2023-05-08,"SB2028",6.35,2028-08-12,5.2649,7.26,3.4913,374,7.2313,97.6749,4.3175,22.7967
2023-05-09,"SB2028",6.35,2028-08-12,5.2621,7.19,3.51,366,7.17,97.9528,4.3174,22.7946
2023-05-10,"SB2028",6.35,2028-08-12,5.2594,7.14,3.3739,371,7.0839,98.3366,4.3183,22.8013
2023-05-11,"SB2028",6.35,2028-08-12,5.2567,7.19,3.3613,380,7.1613,98.0275,4.3124,22.7495
